Sample ID	iCluster
TCGA-A3-3319	28
TCGA-A3-3320	28
TCGA-A3-3322	28
TCGA-A3-3323	28
TCGA-A3-3324	28
TCGA-A3-3326	28
TCGA-A3-3331	28
TCGA-A3-3346	28
TCGA-A3-3347	28
TCGA-A3-3349	28
TCGA-A3-3351	28
TCGA-A3-3357	28
TCGA-A3-3358	28
TCGA-A3-3362	28
TCGA-A3-3363	28
TCGA-A3-3365	28
TCGA-A3-3367	28
TCGA-A3-3370	28
TCGA-A3-3372	28
TCGA-A3-3373	28
TCGA-A3-3374	9
TCGA-A3-3376	28
TCGA-A3-3378	28
TCGA-A3-3380	28
TCGA-A3-3382	28
TCGA-A3-3383	28
TCGA-A3-3385	28
TCGA-A3-3387	28
TCGA-A3-A6NI	28
TCGA-A3-A6NJ	28
TCGA-A3-A6NL	28
TCGA-A3-A6NN	28
TCGA-A3-A8CQ	28
TCGA-A3-A8OU	28
TCGA-A3-A8OV	28
TCGA-A3-A8OW	28
TCGA-A3-A8OX	28
TCGA-AK-3426	28
TCGA-AK-3427	28
TCGA-AK-3428	28
TCGA-AK-3429	28
TCGA-AK-3431	28
TCGA-AK-3433	9
TCGA-AK-3434	28
TCGA-AK-3436	28
TCGA-AK-3440	9
TCGA-AK-3443	9
TCGA-AK-3444	28
TCGA-AK-3445	28
TCGA-AK-3447	9
TCGA-AK-3450	28
TCGA-AK-3451	28
TCGA-AK-3453	28
TCGA-AK-3454	28
TCGA-AK-3455	28
TCGA-AK-3456	28
TCGA-AK-3458	28
TCGA-AK-3460	28
TCGA-AK-3461	28
TCGA-AK-3465	9
TCGA-AS-3777	28
TCGA-B0-4688	3
TCGA-B0-4690	28
TCGA-B0-4691	28
TCGA-B0-4693	28
TCGA-B0-4694	28
TCGA-B0-4696	3
TCGA-B0-4697	20
TCGA-B0-4698	3
TCGA-B0-4699	20
TCGA-B0-4700	20
TCGA-B0-4701	28
TCGA-B0-4703	20
TCGA-B0-4706	28
TCGA-B0-4707	28
TCGA-B0-4710	28
TCGA-B0-4712	28
TCGA-B0-4713	28
TCGA-B0-4714	28
TCGA-B0-4718	28
TCGA-B0-4810	28
TCGA-B0-4811	28
TCGA-B0-4813	28
TCGA-B0-4814	28
TCGA-B0-4815	28
TCGA-B0-4816	28
TCGA-B0-4817	28
TCGA-B0-4818	28
TCGA-B0-4819	20
TCGA-B0-4821	28
TCGA-B0-4822	28
TCGA-B0-4823	28
TCGA-B0-4824	28
TCGA-B0-4827	28
TCGA-B0-4828	28
TCGA-B0-4833	28
TCGA-B0-4834	28
TCGA-B0-4836	28
TCGA-B0-4837	28
TCGA-B0-4838	28
TCGA-B0-4839	28
TCGA-B0-4841	28
TCGA-B0-4842	28
TCGA-B0-4843	28
TCGA-B0-4844	28
TCGA-B0-4845	28
TCGA-B0-4846	28
TCGA-B0-4847	28
TCGA-B0-4848	28
TCGA-B0-4849	28
TCGA-B0-4852	28
TCGA-B0-4945	28
TCGA-B0-5075	28
TCGA-B0-5077	28
TCGA-B0-5080	20
TCGA-B0-5081	28
TCGA-B0-5084	22
TCGA-B0-5085	28
TCGA-B0-5088	28
TCGA-B0-5092	28
TCGA-B0-5094	28
TCGA-B0-5095	28
TCGA-B0-5096	28
TCGA-B0-5097	28
TCGA-B0-5098	10
TCGA-B0-5099	28
TCGA-B0-5100	28
TCGA-B0-5102	28
TCGA-B0-5104	28
TCGA-B0-5106	28
TCGA-B0-5107	28
TCGA-B0-5108	28
TCGA-B0-5109	20
TCGA-B0-5110	28
TCGA-B0-5113	28
TCGA-B0-5115	28
TCGA-B0-5116	28
TCGA-B0-5117	9
TCGA-B0-5119	28
TCGA-B0-5120	28
TCGA-B0-5121	28
TCGA-B0-5399	28
TCGA-B0-5400	28
TCGA-B0-5402	28
TCGA-B0-5690	28
TCGA-B0-5691	28
TCGA-B0-5692	28
TCGA-B0-5693	28
TCGA-B0-5694	28
TCGA-B0-5695	28
TCGA-B0-5696	28
TCGA-B0-5697	28
TCGA-B0-5698	28
TCGA-B0-5699	28
TCGA-B0-5701	28
TCGA-B0-5702	28
TCGA-B0-5703	28
TCGA-B0-5705	28
TCGA-B0-5706	28
TCGA-B0-5709	28
TCGA-B0-5710	28
TCGA-B0-5711	28
TCGA-B0-5712	28
TCGA-B0-5713	28
TCGA-B0-5812	28
TCGA-B2-3923	9
TCGA-B2-4098	28
TCGA-B2-4099	28
TCGA-B2-4101	28
TCGA-B2-4102	28
TCGA-B2-5639	28
TCGA-B2-5641	28
TCGA-B2-A4SR	28
TCGA-B4-5377	28
TCGA-B4-5378	28
TCGA-B4-5832	28
TCGA-B4-5834	28
TCGA-B4-5835	28
TCGA-B4-5836	28
TCGA-B4-5838	28
TCGA-B4-5843	28
TCGA-B4-5844	28
TCGA-B8-4143	28
TCGA-B8-4146	28
TCGA-B8-4148	28
TCGA-B8-4151	28
TCGA-B8-4153	28
TCGA-B8-4154	28
TCGA-B8-4619	28
TCGA-B8-4620	28
TCGA-B8-4621	28
TCGA-B8-4622	28
TCGA-B8-5158	28
TCGA-B8-5159	28
TCGA-B8-5162	28
TCGA-B8-5163	28
TCGA-B8-5164	28
TCGA-B8-5165	28
TCGA-B8-5545	28
TCGA-B8-5546	28
TCGA-B8-5549	28
TCGA-B8-5550	28
TCGA-B8-5551	28
TCGA-B8-5552	28
TCGA-B8-5553	28
TCGA-B8-A54D	28
TCGA-B8-A54E	28
TCGA-B8-A54F	28
TCGA-B8-A54G	28
TCGA-B8-A54H	28
TCGA-B8-A54I	28
TCGA-B8-A54J	28
TCGA-B8-A7U6	28
TCGA-B8-A8YJ	28
TCGA-BP-4158	28
TCGA-BP-4159	28
TCGA-BP-4160	28
TCGA-BP-4161	28
TCGA-BP-4162	28
TCGA-BP-4163	28
TCGA-BP-4164	28
TCGA-BP-4165	28
TCGA-BP-4166	28
TCGA-BP-4167	28
TCGA-BP-4169	28
TCGA-BP-4173	28
TCGA-BP-4174	28
TCGA-BP-4176	28
TCGA-BP-4177	28
TCGA-BP-4325	28
TCGA-BP-4326	28
TCGA-BP-4327	28
TCGA-BP-4329	28
TCGA-BP-4330	28
TCGA-BP-4332	28
TCGA-BP-4334	9
TCGA-BP-4335	28
TCGA-BP-4337	28
TCGA-BP-4338	28
TCGA-BP-4340	28
TCGA-BP-4341	28
TCGA-BP-4343	28
TCGA-BP-4346	28
TCGA-BP-4347	28
TCGA-BP-4351	28
TCGA-BP-4352	17
TCGA-BP-4354	28
TCGA-BP-4355	28
TCGA-BP-4756	28
TCGA-BP-4758	28
TCGA-BP-4759	28
TCGA-BP-4760	28
TCGA-BP-4761	28
TCGA-BP-4762	28
TCGA-BP-4763	28
TCGA-BP-4765	28
TCGA-BP-4766	28
TCGA-BP-4768	28
TCGA-BP-4769	28
TCGA-BP-4770	3
TCGA-BP-4771	28
TCGA-BP-4775	28
TCGA-BP-4776	28
TCGA-BP-4777	28
TCGA-BP-4781	28
TCGA-BP-4782	28
TCGA-BP-4787	28
TCGA-BP-4789	28
TCGA-BP-4790	28
TCGA-BP-4795	20
TCGA-BP-4797	28
TCGA-BP-4798	28
TCGA-BP-4799	28
TCGA-BP-4801	28
TCGA-BP-4803	28
TCGA-BP-4804	28
TCGA-BP-4807	28
TCGA-BP-4959	28
TCGA-BP-4960	28
TCGA-BP-4961	28
TCGA-BP-4962	28
TCGA-BP-4963	28
TCGA-BP-4965	28
TCGA-BP-4967	28
TCGA-BP-4968	28
TCGA-BP-4969	28
TCGA-BP-4970	28
TCGA-BP-4971	28
TCGA-BP-4972	28
TCGA-BP-4973	28
TCGA-BP-4974	28
TCGA-BP-4975	28
TCGA-BP-4977	28
TCGA-BP-4981	28
TCGA-BP-4982	28
TCGA-BP-4983	28
TCGA-BP-4985	28
TCGA-BP-4987	28
TCGA-BP-4989	28
TCGA-BP-4991	28
TCGA-BP-4992	28
TCGA-BP-4993	28
TCGA-BP-4994	28
TCGA-BP-4998	28
TCGA-BP-5000	28
TCGA-BP-5001	28
TCGA-BP-5004	28
TCGA-BP-5007	28
TCGA-BP-5008	28
TCGA-BP-5010	28
TCGA-BP-5168	28
TCGA-BP-5169	28
TCGA-BP-5170	28
TCGA-BP-5173	28
TCGA-BP-5174	28
TCGA-BP-5175	28
TCGA-BP-5176	28
TCGA-BP-5177	28
TCGA-BP-5178	28
TCGA-BP-5180	28
TCGA-BP-5182	28
TCGA-BP-5183	28
TCGA-BP-5184	28
TCGA-BP-5185	28
TCGA-BP-5186	28
TCGA-BP-5187	28
TCGA-BP-5189	28
TCGA-BP-5190	28
TCGA-BP-5191	28
TCGA-BP-5192	28
TCGA-BP-5194	28
TCGA-BP-5195	28
TCGA-BP-5196	28
TCGA-BP-5198	28
TCGA-BP-5200	28
TCGA-BP-5201	28
TCGA-BP-5202	28
TCGA-CJ-4634	28
TCGA-CJ-4635	28
TCGA-CJ-4636	28
TCGA-CJ-4637	28
TCGA-CJ-4638	28
TCGA-CJ-4639	28
TCGA-CJ-4640	28
TCGA-CJ-4641	28
TCGA-CJ-4643	28
TCGA-CJ-4644	28
TCGA-CJ-4869	28
TCGA-CJ-4870	28
TCGA-CJ-4871	28
TCGA-CJ-4872	28
TCGA-CJ-4873	28
TCGA-CJ-4875	28
TCGA-CJ-4876	28
TCGA-CJ-4878	28
TCGA-CJ-4881	28
TCGA-CJ-4882	20
TCGA-CJ-4884	28
TCGA-CJ-4885	28
TCGA-CJ-4886	28
TCGA-CJ-4887	28
TCGA-CJ-4888	28
TCGA-CJ-4889	28
TCGA-CJ-4890	20
TCGA-CJ-4891	28
TCGA-CJ-4892	28
TCGA-CJ-4893	28
TCGA-CJ-4894	28
TCGA-CJ-4895	28
TCGA-CJ-4897	28
TCGA-CJ-4899	28
TCGA-CJ-4900	28
TCGA-CJ-4901	28
TCGA-CJ-4902	28
TCGA-CJ-4903	28
TCGA-CJ-4904	28
TCGA-CJ-4905	28
TCGA-CJ-4907	28
TCGA-CJ-4908	28
TCGA-CJ-4912	28
TCGA-CJ-4916	28
TCGA-CJ-4918	28
TCGA-CJ-4920	28
TCGA-CJ-4923	28
TCGA-CJ-5671	28
TCGA-CJ-5672	28
TCGA-CJ-5675	28
TCGA-CJ-5676	28
TCGA-CJ-5677	28
TCGA-CJ-5678	28
TCGA-CJ-5679	28
TCGA-CJ-5680	28
TCGA-CJ-5681	28
TCGA-CJ-5682	28
TCGA-CJ-5683	28
TCGA-CJ-5684	28
TCGA-CJ-5686	28
TCGA-CJ-5689	28
TCGA-CJ-6027	28
TCGA-CJ-6028	28
TCGA-CJ-6030	28
TCGA-CJ-6031	28
TCGA-CJ-6032	28
TCGA-CJ-6033	28
TCGA-CW-5580	28
TCGA-CW-5581	28
TCGA-CW-5583	28
TCGA-CW-5584	28
TCGA-CW-5585	28
TCGA-CW-5587	28
TCGA-CW-5588	28
TCGA-CW-5589	28
TCGA-CW-5591	28
TCGA-CW-6087	28
TCGA-CW-6088	28
TCGA-CW-6090	28
TCGA-CW-6093	28
TCGA-CW-6097	28
TCGA-CZ-4853	28
TCGA-CZ-4854	28
TCGA-CZ-4856	28
TCGA-CZ-4857	28
TCGA-CZ-4858	3
TCGA-CZ-4859	28
TCGA-CZ-4860	7
TCGA-CZ-4861	28
TCGA-CZ-4862	28
TCGA-CZ-4863	28
TCGA-CZ-4864	28
TCGA-CZ-4866	28
TCGA-CZ-5451	28
TCGA-CZ-5452	28
TCGA-CZ-5453	28
TCGA-CZ-5454	28
TCGA-CZ-5455	28
TCGA-CZ-5456	28
TCGA-CZ-5457	28
TCGA-CZ-5458	28
TCGA-CZ-5459	28
TCGA-CZ-5460	28
TCGA-CZ-5461	28
TCGA-CZ-5462	28
TCGA-CZ-5463	28
TCGA-CZ-5464	28
TCGA-CZ-5465	28
TCGA-CZ-5466	28
TCGA-CZ-5467	28
TCGA-CZ-5468	28
TCGA-CZ-5469	28
TCGA-CZ-5470	28
TCGA-CZ-5982	28
TCGA-CZ-5984	28
TCGA-CZ-5985	28
TCGA-CZ-5986	28
TCGA-CZ-5987	28
TCGA-CZ-5988	28
TCGA-CZ-5989	28
TCGA-DV-5565	28
TCGA-DV-5566	28
TCGA-DV-5567	28
TCGA-DV-5569	28
TCGA-DV-5574	28
TCGA-DV-5575	28
TCGA-DV-5576	28
TCGA-DV-A4VX	28
TCGA-DV-A4VZ	28
TCGA-DV-A4W0	28
TCGA-EU-5904	28
TCGA-EU-5905	28
TCGA-EU-5906	28
TCGA-EU-5907	28
TCGA-G6-A5PC	28
TCGA-G6-A8L6	28
TCGA-G6-A8L7	28
TCGA-G6-A8L8	28
TCGA-GK-A6C7	28
TCGA-MM-A563	28
TCGA-MM-A564	28
TCGA-MM-A84U	28
TCGA-MW-A4EC	28
TCGA-T7-A92I	28
TCGA-2V-A95S	26
TCGA-2Y-A9GS	25
TCGA-2Y-A9GT	26
TCGA-2Y-A9GU	26
TCGA-2Y-A9GV	26
TCGA-2Y-A9GW	26
TCGA-2Y-A9GX	20
TCGA-2Y-A9GY	26
TCGA-2Y-A9GZ	26
TCGA-2Y-A9H0	26
TCGA-2Y-A9H1	26
TCGA-2Y-A9H2	26
TCGA-2Y-A9H3	26
TCGA-2Y-A9H4	26
TCGA-2Y-A9H5	26
TCGA-2Y-A9H6	26
TCGA-2Y-A9H7	26
TCGA-2Y-A9H8	26
TCGA-2Y-A9H9	26
TCGA-2Y-A9HA	26
TCGA-2Y-A9HB	26
TCGA-3K-AAZ8	26
TCGA-4R-AA8I	26
TCGA-5C-A9VG	26
TCGA-5C-A9VH	26
TCGA-5C-AAPD	26
TCGA-5R-AA1C	26
TCGA-5R-AA1D	20
TCGA-5R-AAAM	26
TCGA-BC-4072	26
TCGA-BC-4073	20
TCGA-BC-A10Q	1
TCGA-BC-A10R	26
TCGA-BC-A10S	26
TCGA-BC-A10T	26
TCGA-BC-A10U	26
TCGA-BC-A10W	26
TCGA-BC-A10X	26
TCGA-BC-A10Y	26
TCGA-BC-A10Z	26
TCGA-BC-A110	26
TCGA-BC-A112	26
TCGA-BC-A216	26
TCGA-BC-A217	26
TCGA-BC-A3KF	26
TCGA-BC-A3KG	26
TCGA-BC-A5W4	26
TCGA-BC-A69H	26
TCGA-BC-A69I	26
TCGA-BC-A8YO	26
TCGA-BD-A2L6	26
TCGA-BD-A3EP	26
TCGA-BW-A5NO	26
TCGA-BW-A5NP	26
TCGA-BW-A5NQ	26
TCGA-CC-5258	26
TCGA-CC-5260	1
TCGA-CC-5261	26
TCGA-CC-5262	26
TCGA-CC-5263	26
TCGA-CC-5264	26
TCGA-CC-A1HT	20
TCGA-CC-A3M9	3
TCGA-CC-A3MA	26
TCGA-CC-A3MB	26
TCGA-CC-A3MC	26
TCGA-CC-A5UC	26
TCGA-CC-A5UD	26
TCGA-CC-A5UE	26
TCGA-CC-A7IE	26
TCGA-CC-A7IF	26
TCGA-CC-A7IG	26
TCGA-CC-A7IH	26
TCGA-CC-A7II	17
TCGA-CC-A7IJ	25
TCGA-CC-A7IK	26
TCGA-CC-A7IL	26
TCGA-CC-A8HT	26
TCGA-CC-A8HU	26
TCGA-CC-A8HV	26
TCGA-CC-A9FS	26
TCGA-CC-A9FU	26
TCGA-CC-A9FV	3
TCGA-CC-A9FW	26
TCGA-DD-A113	26
TCGA-DD-A114	20
TCGA-DD-A115	26
TCGA-DD-A116	26
TCGA-DD-A118	26
TCGA-DD-A119	26
TCGA-DD-A11A	26
TCGA-DD-A11B	26
TCGA-DD-A11C	26
TCGA-DD-A11D	26
TCGA-DD-A1EA	26
TCGA-DD-A1EB	26
TCGA-DD-A1EC	14
TCGA-DD-A1ED	26
TCGA-DD-A1EE	26
TCGA-DD-A1EF	26
TCGA-DD-A1EG	26
TCGA-DD-A1EH	26
TCGA-DD-A1EI	26
TCGA-DD-A1EJ	26
TCGA-DD-A1EK	26
TCGA-DD-A1EL	26
TCGA-DD-A39V	26
TCGA-DD-A39W	26
TCGA-DD-A39X	26
TCGA-DD-A39Y	26
TCGA-DD-A39Z	26
TCGA-DD-A3A1	26
TCGA-DD-A3A2	26
TCGA-DD-A3A3	26
TCGA-DD-A3A4	26
TCGA-DD-A3A5	26
TCGA-DD-A3A6	3
TCGA-DD-A3A7	26
TCGA-DD-A3A8	26
TCGA-DD-A3A9	26
TCGA-DD-A4NA	14
TCGA-DD-A4NB	3
TCGA-DD-A4ND	25
TCGA-DD-A4NF	26
TCGA-DD-A4NH	26
TCGA-DD-A4NI	26
TCGA-DD-A4NL	26
TCGA-DD-A4NN	26
TCGA-DD-A4NO	26
TCGA-DD-A4NP	26
TCGA-DD-A4NQ	26
TCGA-DD-A4NR	26
TCGA-DD-A4NS	20
TCGA-DD-A4NV	26
TCGA-DD-A73A	26
TCGA-DD-A73B	26
TCGA-DD-A73C	26
TCGA-DD-A73D	26
TCGA-DD-A73E	26
TCGA-DD-A73F	26
TCGA-DD-A73G	26
TCGA-DD-AA3A	10
TCGA-DD-AAC8	26
TCGA-DD-AAC9	26
TCGA-DD-AACA	26
TCGA-DD-AACB	26
TCGA-DD-AACC	26
TCGA-DD-AACD	26
TCGA-DD-AACE	26
TCGA-DD-AACF	26
TCGA-DD-AACG	26
TCGA-DD-AACH	26
TCGA-DD-AACI	26
TCGA-DD-AACJ	26
TCGA-DD-AACK	26
TCGA-DD-AACL	26
TCGA-DD-AACN	26
TCGA-DD-AACO	26
TCGA-DD-AACP	26
TCGA-DD-AACQ	26
TCGA-DD-AACS	26
TCGA-DD-AACT	26
TCGA-DD-AACU	26
TCGA-DD-AACV	26
TCGA-DD-AACW	7
TCGA-DD-AACX	26
TCGA-DD-AACY	26
TCGA-DD-AACZ	26
TCGA-DD-AAD0	26
TCGA-DD-AAD1	26
TCGA-DD-AAD2	26
TCGA-DD-AAD3	26
TCGA-DD-AAD5	26
TCGA-DD-AAD6	26
TCGA-DD-AAD8	26
TCGA-DD-AADA	26
TCGA-DD-AADB	26
TCGA-DD-AADC	26
TCGA-DD-AADD	26
TCGA-DD-AADF	26
TCGA-DD-AADG	26
TCGA-DD-AADI	26
TCGA-DD-AADJ	26
TCGA-DD-AADK	26
TCGA-DD-AADL	26
TCGA-DD-AADM	26
TCGA-DD-AADN	26
TCGA-DD-AADO	26
TCGA-DD-AADP	25
TCGA-DD-AADQ	26
TCGA-DD-AADR	26
TCGA-DD-AADS	26
TCGA-DD-AADU	26
TCGA-DD-AADV	26
TCGA-DD-AADW	26
TCGA-DD-AADY	26
TCGA-DD-AAE0	26
TCGA-DD-AAE1	26
TCGA-DD-AAE2	26
TCGA-DD-AAE3	26
TCGA-DD-AAE4	26
TCGA-DD-AAE6	26
TCGA-DD-AAE7	26
TCGA-DD-AAE9	26
TCGA-DD-AAEA	26
TCGA-DD-AAEB	26
TCGA-DD-AAED	26
TCGA-DD-AAEE	26
TCGA-DD-AAEG	26
TCGA-DD-AAEH	26
TCGA-DD-AAEI	26
TCGA-DD-AAEK	26
TCGA-DD-AAVP	26
TCGA-DD-AAVQ	26
TCGA-DD-AAVR	26
TCGA-DD-AAVS	26
TCGA-DD-AAVU	26
TCGA-DD-AAVV	26
TCGA-DD-AAVW	26
TCGA-DD-AAVX	26
TCGA-DD-AAVY	26
TCGA-DD-AAVZ	26
TCGA-DD-AAW0	26
TCGA-DD-AAW1	26
TCGA-DD-AAW2	26
TCGA-DD-AAW3	26
TCGA-ED-A459	26
TCGA-ED-A4XI	26
TCGA-ED-A5KG	20
TCGA-ED-A627	20
TCGA-ED-A66X	26
TCGA-ED-A66Y	26
TCGA-ED-A7PX	20
TCGA-ED-A7PY	26
TCGA-ED-A7PZ	26
TCGA-ED-A7XO	26
TCGA-ED-A7XP	26
TCGA-ED-A82E	14
TCGA-ED-A8O5	26
TCGA-ED-A8O6	26
TCGA-ED-A97K	20
TCGA-EP-A12J	26
TCGA-EP-A26S	26
TCGA-EP-A2KA	26
TCGA-EP-A2KB	26
TCGA-EP-A2KC	26
TCGA-EP-A3JL	26
TCGA-EP-A3RK	26
TCGA-ES-A2HS	26
TCGA-ES-A2HT	26
TCGA-FV-A23B	26
TCGA-FV-A2QQ	26
TCGA-FV-A2QR	26
TCGA-FV-A3I0	13
TCGA-FV-A3I1	26
TCGA-FV-A495	26
TCGA-FV-A496	26
TCGA-FV-A4ZP	26
TCGA-FV-A4ZQ	26
TCGA-G3-A25S	26
TCGA-G3-A25T	14
TCGA-G3-A25U	26
TCGA-G3-A25V	26
TCGA-G3-A25X	26
TCGA-G3-A25Y	26
TCGA-G3-A25Z	26
TCGA-G3-A3CH	26
TCGA-G3-A3CI	26
TCGA-G3-A3CJ	26
TCGA-G3-A3CK	26
TCGA-G3-A5SI	26
TCGA-G3-A5SJ	25
TCGA-G3-A5SL	26
TCGA-G3-A5SM	26
TCGA-G3-A6UC	26
TCGA-G3-A7M5	26
TCGA-G3-A7M6	26
TCGA-G3-A7M7	26
TCGA-G3-A7M8	26
TCGA-G3-A7M9	22
TCGA-G3-AAUZ	26
TCGA-G3-AAV0	26
TCGA-G3-AAV1	26
TCGA-G3-AAV2	26
TCGA-G3-AAV3	26
TCGA-G3-AAV4	26
TCGA-G3-AAV5	26
TCGA-G3-AAV6	7
TCGA-G3-AAV7	26
TCGA-GJ-A3OU	26
TCGA-GJ-A6C0	26
TCGA-GJ-A9DB	26
TCGA-HP-A5MZ	26
TCGA-HP-A5N0	26
TCGA-K7-A5RF	26
TCGA-K7-A5RG	26
TCGA-K7-A6G5	26
TCGA-K7-AAU7	20
TCGA-KR-A7K0	26
TCGA-KR-A7K2	26
TCGA-KR-A7K7	26
TCGA-KR-A7K8	26
TCGA-LG-A6GG	26
TCGA-LG-A9QC	26
TCGA-LG-A9QD	26
TCGA-MI-A75C	26
TCGA-MI-A75E	26
TCGA-MI-A75G	26
TCGA-MI-A75H	26
TCGA-MI-A75I	26
TCGA-MR-A520	26
TCGA-MR-A8JO	20
TCGA-NI-A4U2	26
TCGA-NI-A8LF	26
TCGA-O8-A75V	26
TCGA-PD-A5DF	26
TCGA-QA-A7B7	26
TCGA-RC-A6M3	26
TCGA-RC-A6M4	26
TCGA-RC-A6M5	20
TCGA-RC-A6M6	26
TCGA-RC-A7S9	26
TCGA-RC-A7SB	26
TCGA-RC-A7SF	26
TCGA-RC-A7SH	26
TCGA-RC-A7SK	26
TCGA-RG-A7D4	26
TCGA-UB-A7MA	22
TCGA-UB-A7MB	26
TCGA-UB-A7MC	26
TCGA-UB-A7MD	26
TCGA-UB-A7ME	26
TCGA-UB-A7MF	26
TCGA-UB-AA0U	26
TCGA-UB-AA0V	26
TCGA-WJ-A86L	26
TCGA-WQ-A9G7	26
TCGA-WQ-AB4B	26
TCGA-WX-AA44	26
TCGA-WX-AA46	26
TCGA-WX-AA47	26
TCGA-XR-A8TD	26
TCGA-XR-A8TE	26
TCGA-XR-A8TF	26
TCGA-XR-A8TG	26
TCGA-YA-A8S7	26
TCGA-ZP-A9CV	26
TCGA-ZP-A9CY	26
TCGA-ZP-A9CZ	26
TCGA-ZP-A9D0	26
TCGA-ZP-A9D1	26
TCGA-ZP-A9D2	26
TCGA-ZP-A9D4	26
TCGA-ZS-A9CD	26
TCGA-ZS-A9CE	26
TCGA-ZS-A9CF	26
TCGA-ZS-A9CG	26
TCGA-3C-AAAU	19
TCGA-3C-AALI	2
TCGA-3C-AALJ	17
TCGA-3C-AALK	2
TCGA-4H-AAAK	19
TCGA-5L-AAT0	19
TCGA-5T-A9QA	17
TCGA-A1-A0SB	19
TCGA-A1-A0SD	19
TCGA-A1-A0SE	19
TCGA-A1-A0SF	19
TCGA-A1-A0SG	19
TCGA-A1-A0SH	19
TCGA-A1-A0SI	19
TCGA-A1-A0SJ	19
TCGA-A1-A0SK	17
TCGA-A1-A0SM	2
TCGA-A1-A0SN	2
TCGA-A1-A0SO	13
TCGA-A1-A0SP	20
TCGA-A1-A0SQ	19
TCGA-A2-A04N	19
TCGA-A2-A04P	13
TCGA-A2-A04Q	20
TCGA-A2-A04R	19
TCGA-A2-A04T	13
TCGA-A2-A04U	13
TCGA-A2-A04V	17
TCGA-A2-A04W	2
TCGA-A2-A04X	2
TCGA-A2-A04Y	19
TCGA-A2-A0CK	25
TCGA-A2-A0CL	19
TCGA-A2-A0CM	27
TCGA-A2-A0CO	19
TCGA-A2-A0CP	19
TCGA-A2-A0CQ	19
TCGA-A2-A0CR	20
TCGA-A2-A0CS	19
TCGA-A2-A0CT	19
TCGA-A2-A0CU	19
TCGA-A2-A0CV	19
TCGA-A2-A0CW	19
TCGA-A2-A0D0	13
TCGA-A2-A0D1	17
TCGA-A2-A0D2	20
TCGA-A2-A0D3	19
TCGA-A2-A0D4	17
TCGA-A2-A0EM	19
TCGA-A2-A0EN	19
TCGA-A2-A0EO	19
TCGA-A2-A0EP	20
TCGA-A2-A0EQ	19
TCGA-A2-A0ER	17
TCGA-A2-A0ES	19
TCGA-A2-A0ET	19
TCGA-A2-A0EU	17
TCGA-A2-A0EV	19
TCGA-A2-A0EW	19
TCGA-A2-A0EX	17
TCGA-A2-A0EY	2
TCGA-A2-A0ST	20
TCGA-A2-A0SU	19
TCGA-A2-A0SV	17
TCGA-A2-A0SW	19
TCGA-A2-A0SX	20
TCGA-A2-A0SY	2
TCGA-A2-A0T0	10
TCGA-A2-A0T1	2
TCGA-A2-A0T2	8
TCGA-A2-A0T3	17
TCGA-A2-A0T4	19
TCGA-A2-A0T5	19
TCGA-A2-A0T6	19
TCGA-A2-A0T7	19
TCGA-A2-A0YC	19
TCGA-A2-A0YD	19
TCGA-A2-A0YF	19
TCGA-A2-A0YG	2
TCGA-A2-A0YH	17
TCGA-A2-A0YI	19
TCGA-A2-A0YK	17
TCGA-A2-A0YL	19
TCGA-A2-A0YM	17
TCGA-A2-A0YT	25
TCGA-A2-A1FV	17
TCGA-A2-A1FW	13
TCGA-A2-A1FX	17
TCGA-A2-A1FZ	19
TCGA-A2-A1G0	19
TCGA-A2-A1G1	2
TCGA-A2-A1G4	17
TCGA-A2-A1G6	20
TCGA-A2-A259	19
TCGA-A2-A25A	19
TCGA-A2-A25B	19
TCGA-A2-A25C	19
TCGA-A2-A25D	19
TCGA-A2-A25E	19
TCGA-A2-A25F	20
TCGA-A2-A3KC	19
TCGA-A2-A3KD	19
TCGA-A2-A3XS	13
TCGA-A2-A3XT	19
TCGA-A2-A3XU	13
TCGA-A2-A3XV	2
TCGA-A2-A3XW	20
TCGA-A2-A3XX	13
TCGA-A2-A3XY	20
TCGA-A2-A3XZ	2
TCGA-A2-A3Y0	27
TCGA-A2-A4RW	19
TCGA-A2-A4RX	20
TCGA-A2-A4RY	19
TCGA-A2-A4S0	19
TCGA-A2-A4S1	3
TCGA-A2-A4S2	19
TCGA-A2-A4S3	17
TCGA-A7-A0CD	19
TCGA-A7-A0CE	13
TCGA-A7-A0CG	19
TCGA-A7-A0CH	19
TCGA-A7-A0CJ	19
TCGA-A7-A0D9	17
TCGA-A7-A0DA	13
TCGA-A7-A0DB	19
TCGA-A7-A13D	13
TCGA-A7-A13E	13
TCGA-A7-A13F	19
TCGA-A7-A13G	19
TCGA-A7-A13H	19
TCGA-A7-A26F	19
TCGA-A7-A26G	20
TCGA-A7-A26H	19
TCGA-A7-A26I	19
TCGA-A7-A2KD	2
TCGA-A7-A3IY	19
TCGA-A7-A3IZ	17
TCGA-A7-A3J0	19
TCGA-A7-A3J1	19
TCGA-A7-A3RF	19
TCGA-A7-A425	19
TCGA-A7-A426	19
TCGA-A7-A4SA	19
TCGA-A7-A4SB	25
TCGA-A7-A4SD	20
TCGA-A7-A4SE	13
TCGA-A7-A4SF	2
TCGA-A7-A5ZV	7
TCGA-A7-A5ZW	19
TCGA-A7-A5ZX	19
TCGA-A7-A6VV	13
TCGA-A7-A6VW	8
TCGA-A7-A6VX	19
